	text	target
801277	going to bed soon.  finally! i was talkin with one of my best friends, myla.  i haven't had good girl-talk in a LONG time!  fun-fun.	4
801278	@fartingpen agreed 	4
801279	loves having a lot of work that needs doing, this should keep me occupied for the next 2 days.  http://plurk.com/p/mzyb1	4
801280	@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 	4
801281	@ggen lol soooo new update? on my way to read it!~ 	4
801282	@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn--Unity, I stand with them. 	4
801283	@ryanjschmidt  happy to 'give the GEARS' to one @ryanjschmidt  	4
801284	@maxandcats hahaha, I'm sure most of it was planned like a whole dance company but there were some who did join in that looked unplanned. 	4
801285	Gooooooood morning to ya all! 	4
801286	@Rachel_New A teeny bit? You dating a leprechaun? 	4
801287	may have just pulled off the greatest save in the history of tetris. Three cheers for insomnia 	4
801288	@mrskutcher Hello  How's the family goin?  hope good ;)	4
801289	is ridiculously hot in his apartment..but can't wait for this weekend 	4
801290	@michaelgrainger *huggs* back...but I think you are the most hugged man on twitter! 	4
801291	Almost Wednesday...NIte all. 	4
801292	Well, tomorow should be fun. I don't know why! But I'm tired. Goodnight kids 	4
801293	:busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours 	4
801294	@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;	4
801295	Good morning my little lovely fairy  My lovely fairy who is flying above goddess of love! Hey goddess watch out!	4
801296	@JoyAndLife am doing well... just been hectic and busy with work and family 	4
801297	wants someone to listen to love songs, and think of me 	4
801298	@inlookout Did you try looking in your junk mail? Pls DM me your email so I can check it out for you 	4
801299	@prgh Well she's going into hospital this morning. (jumps up and down with excitement) 	4
801300	@Stacey9705 ahh hi stacey! 	4
801301	@lizpdx Lol..no prob! We cant rant about it tomorrow. 	4
801302	@markvanbaale the one that has my heart 	4
801303	What a beautiful morning ! Shame im not home sleeping through it 	4
801304	@hansonmusic I can't wait for the new record 	4
801305	i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 	4
801306	is trying to get done with her research and go away for the weekend... 	4
801307	@squishymatter good night and wonderful dreams and thanks for checking up on me 	4
801308	Talking to alicia about twitter 	4
801309	@aussiecynic is it? why? well then indonesian school could be a great place for me at this point 	4
801310	@JayJayLive haha...funny funny. my job..hmm..has its ups and downs..but overall I do enjoy it  I am an events &amp; campaigns co-ordinator 	4
801311	CONGRATULATIONS TAKAMASU ISHIHARA AKA MIYAVI! 	4
801312	@whiteguysdancin E. Only when my pain subsides enough for me to hurt myself and do it 	4
801313	First day of three month secondment to a client today. Bonus points: their offices are about 10 minutes walk from my house 	4
801314	going to bed little early today.... whole half hour early... lol 	4
801315	@asurana you're welcome, I haven't used aptana in &gt;6 months, let me know if you like it. 	4
801316	I like making friends with people who are building very cools things. One such person is @nathanchase who built http://flickchart.com 	4
801317	@donniewahlberg thinkn of how proud i am 2 share this ride with u &quot;thank u&quot;just doesnt say enough ill b 4ever grateful. 	4
801318	@rachelramsay most quality hosts that offer reseller accounts can do that for you 	4
801319	@DylzWexford: motorbikes are so much more fun than electric bikes.  we rode around the city on one yesterday, new summer activity i think.	4
801320	in Aries with peter and luke 	4
801321	http://tinyurl.com/dcupoy if this commercial doesn't make you horny, i don't know what can! 	4
801322	Up early for a change! (beats getting up in the afternoon) 	4
801323	@mikeyway http://twitpic.com/2xzoe - Cool  Well done Frankie.	4
801324	@daNanner Night, darlin'!  Sweet dreams to you 	4
801325	Did Halls of Stone yesterday ith a PuG with my lvl80 Blood DK. Was fun and eveything whent fine.  was great time!	4
801326	Getting a nice break, excited about classes and this INCREDIBLE weather, but especially about this weekend  home! &lt;3	4
801327	@sdotkdotc Maybe..just so I don't Chris Brown her ass.  j/k..or am I..?	4
801328	@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn)--Unity, I stand with them. 	4
801329	@erinmaher Ummm... I think me and @ashumittal have used it so far.  Dunno.  I just made it up 15 mins ago.  Thought it'd be fun.  	4
801330	@jaredleto not that I donï¿½t love working but....I deserve some vacation 	4
801331	is very excited, SkyHD is coming today 	4
801332	Good morning everybody! 	4
801333	@galaxyzoo Thanks!!!! 	4
801334	@foodphilosophy I know what you mean. You can look at bounce backs then send email to yahoo &amp; so on... They will clear your URL. 	4
801335	@polaroidskyline they're right, you really should be famous. haha. 	4
801336	got a great background from @professorhazard now!  	4
801337	Night all, back for more tomorrow 	4
801338	5 games in a row this week. 1 down, 4 to go.  Can't wait!	4
801339	Waiting for Chris to make my dream come true &amp; give away DAY 26 tickets 	4
801340	going to san jose tomorrow to see one of my old cold stoners before the sharks game. it's gonna be a good day 	4
801341	Most awesome.. Built a fileserver/NAS/firefly server serving up my music to iTunes. 	4
801342	@beanXcore i do have one 	4
801343	@MajorGutterball and goodnight also! 	4
801344	I'm loving my iPod touch 	4
801345	oh, it is early. well, im about to take a bubble bath, with lots of bubbles. 	4
801346	Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!	4
801347	@MrChInBsC changed the channel... 	4
801348	@littleunred runy baby run 	4
801349	@Scyranth 	4
801350	Trying so hard but Can't sleeeep...chattin with my girl britney.     surround urself with real positive people.	4
801351	@MJDancer38 really.like i would buy that sweater from him. i couldnt tell if it was silk or a really nice polyester blend..lovesit chrisB 	4
801352	now the jOSui GD Env will have Search 	4
801353	Welcoming two soooper dudes @Sayanosauras and @vinu_ms to twitter 	4
801354	After a weekend that'll never forget...its back to grindin 	4
801355	...and relax! I'm on the train!!  you don't get drama like that on the BBC! 	4
801356	just finished painting the tree for my mural.  I can't wait until its done.	4
801357	@MrSocial sounds gooddd 	4
801358	@markjarvis oh goody. i just have to find a copy! 	4
801359	@EmVicW really? i interpret it as 'yes i can do that &amp; not bother u further' (hav said to bosses in the past) 	4
801360	Ugh @TreyDerbes now I have that song in my head! @spoonbender, trey offered us &quot;all access&quot; to his next dance party, sounds kinda sleazy? 	4
801361	so sleeepyy.. finally the load of laundry i had to get done is DONE  good night everyone	4
801362	@jhayu Here's one more. I have Maggi Noodles 	4
801363	@OfficialPRofOZ you deserve it  you work very hard for Oz!!	4
801364	@macosken  Am I going to have to tell you to go home and get your shine box 	4
801365	@pinkcat Bonjour le chat 	4
801366	@hansonmusic http://twitpic.com/2y0cg - Nice dishes Taylor and the table is set so nice, very formal. Looks like you had a great meal 	4
801367	Up bright and breezy this morning and looking forward to a life sorting run at lunchtime 	4
801368	Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd	4
801369	@janicerose i know u are  best one too	4
801370	Finally getting to see the hills. 	4
801371	@greggrunberg Acting! You did it wonderfully! Great ep!  &quot;Monster&quot; will be a fate worse than death for Danko, hopefully.	4
801372	Fast &amp; the Furious! It's awesome... Vin diesel? F-ing hot! Same goes for Paul...yum 	4
801373	would love to stress that her last status was directed towards her wonderful parents, not her amazing Twitter contacts! 	4
801374	@KennethReitz yes its really awsome! 	4
801375	is it wrong to always have oatmeal in your bag? 	4
801376	@Strawburry17 you. can. do it!!! 	4
801377	turkish style = ek sure  re: http://ff.im/1XWae	4
801378	Ta all for bombarding me with links to the HO story, 'tis old news &amp; I was in Chessington w kids  Onwards	4
801379	it is.....the new charlie the unicorn   http://www.newgrounds.com/portal/view/490280	4
801380	@aniita_0517 Ani!! You finally discovered twitterworld!! hehe welcome!!!!   Oh this is so good! 	4
801381	@zzap I'm hiding  And there's not much point anywaysss	4
801382	@maikeru76 your np mean no problem??  In the Marriott world I worked iin..should never be a problem-always a pleasure! hahah! mp 	4
801383	@pinkcat Morning 	4
801384	@justG Great to hear G! Very glad your Uncle's doing alright 	4
801385	Oh my. My new logo has been featured at http://www.logofi.com 	4
801386	Going to bed after a very blessed day today night twits! 	4
801387	jake shows me gh metallica  http://pikchur.com/t4c	4
801388	Going training with a bug in my system. Thank god Shihan is coming up 	4
801389	@inprogress Let me know if you need any help. 	4
801390	stuffed with cupcakes and marshmallows from baked butter goods 	4
801391	@GoldenFish00 I've got the DVD! (well it's not mine!) 	4
801392	Yesss, Chris's parents are going out of town on Friday till May. You know what that means... Rachel is moving temporarily 	4
801393	@karanbir I'm going to Subway because I'm fressh  Happy Spring Break.	4
801394	@artistwells Ty Very much 	4
801395	@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets.	4
801396	@Lukaskywalker I watched oth s5 again 	4
801397	@sendchocolate Jsut visited you blog, can't see any noticeable changes yet, and it's time to get 'stuff' done, I'll check it later 	4
801398	'Seek the truth, and the truth will set you free...' damn powerful..  harder than it seems. but definitely worth it. 	4
801399	Perl's CPAN installer has lots of quirky humour which is fun but I just want to get the job done. I prefer quiet tools; funny docs are OK 	4
801400	@VampireBill Have a safe trip then. 	4
801401	@JustDes Thank you  Hope it's not going the suck way today! (LOL!! Yes, I am aware that sounds soooo wrong!!)	4
801402	@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)	4
801403	@ColorBakery Thankyou 	4
801404	@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl. 	4
801405	@kellyleahy Not this many files 	4
801406	&amp; i played that shit out till the battery died ahaha!...good nite everyone 	4
801407	says suggest ng names ng dogs oh. mey 4 kming puppies. 2 lalaki 2 babae  http://plurk.com/p/mzz7b	4
801408	@timjennion morning mr  hows things?	4
801409	@MistyDavies Glad I could help.  Now we just need barcode scanners.	4
801410	@tsarnick I know, i apologized to her 	4
801411	in bed with an headache. my first time on twitter. let's see if I manage to upload a photo? 	4
801412	great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!	4
801413	this night's to do list: clean, make wishlist, and sing to my musics. 	4
801414	@jprice swing thru htwn &amp; get me 1st 	4
801415	Lunch with black girl aiden Lukas. Check out taylorians.com 	4
801416	Is there Twitter for francophones?  Maybe I would tweet more en franï¿½ais 	4
801417	@julesbianchi OMG, you participated in the Fusion Tour, looks so cool 	4
801418	It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 	4
801419	@efng   &quot;Now, if we only had a wheelbarrow...&quot;  	4
801420	@xShorty4Lifex thanx  	4
801421	@Fang04 i dont know how to tell u this, but ive found soemone else...jk 	4
801422	Watching Serendipity on the phone then sleeep! Night. 	4
801423	working out at the hotel gym.  112 calories burned.	4
801424	This is the coolest testament to Jonanthan - sitting here, deciding how we're going to change the world.   Big stuff not required.  	4
801425	@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta.	4
801426	@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes 	4
