	text	target
1534023	@DanaMcCauley @RosalinWriter  ..sounds great! I think I'm sold for giving Toronto @Four_Seasons afternoon tea a try this weekend. .! thx 	4
916016	@misterchun tts ridiculously sweet of you 	4
1171390	@kirstywiseman sounds like fun   giving the kids there yearly bath in the paddling pool.	4
1550613	@Hipmamacita Oh yeah! Because they were fighting over her. I guess I'll take that. 	4
1232878	I love the sound of a gun cocking 	4
882625	@stephenfry Morning Stephen! Having a nice Sunday? I am a fan of yours! 	4
1497171	Hanging out with my little 3 year old cousin. lol 	4
1478968	@Lilsmoove thanks for giving these dummies some insight. Its nice to kno a male understands 	4
1144081	i just finished watching iCarly  it rocks	4
1133161	omg was sooo hot at the zoo!! i bought lil miss anberlien a baby gariffe for when she is born!!  (361*816*0684)	4
1510476	@duivels  He is sooooooooooo creative 	4
1287230	@JoshMcg3D is that a sign you are getting old or just an effect of having a baby &amp; lack of sleep? 	4
1424879	@DataTypeDiggs Sounds like the perfect Saturday afternoon to me. 	4
1395297	@flameplay Hi Lynda, nice to meet u. I got your msg. and would love to talk. I have some ideas. I'll send u a convo later today w/ info. 	4
1075275	@alexsommelier exactly. 	4
1084674	@LittleMrsKress @LittleMrsKress she wanted it to be a surprise. 	4
1466766	@mileycyrus http://twitpic.com/54a51 - Justin can kiss you, haha 	4
1201380	@YourRockerChic Me too!  	4
832245	@Spitphyre Gee! thank you for the vote  #yaymen	4
813233	@love_drunk Word. I'll call you mid week. Or better yet, you call me when the storm passes 	4
1080411	with a smile on ur mouth and ur hand on ur HA (8) 	4
1493310	@Irisheyz77 sounds good 	4
1521915	bin on vakashun agin. went to indanna dis time. not so fun. unless u like farms. wait... farms = chikn, rigt?!!! omagrosh.. gotta go bak! 	4
1463607	I know today is a tennis history day  you will win Roger!	4
1241172	@ilyhughjackman I live in California, and you, mate? 	4
1413800	@jeepgirl33 were going to get snocones.....they are way cooler and you dont have to wait for happy hour! 	4
996761	@cottageguru Aren't you glad you asked? lol. Moral of the story...go for your dreams! Don't settle for &quot;ok&quot;. Be fulfilled 	4
944576	@PinkBerryGirl Same to you sunshine 	4
836646	Leaving in 10 minutes! 17 Again. Zac Efron 	4
1322118	Romulan boots. Cool except for the slit. http://tinyurl.com/qls9z6 They look like Ninja boots.  #SArmy	4
1382117	@mitchelmusso check ittt  ...  http://www.youtube.com/user/jessforsh	4
1518626	@rocknrollnurse I'm going to run for office on a &quot;No Pants&quot; platform. 	4
1466719	@callmetoast &gt; my smiley has hair 	4
1460477	@GreenMousavi plz send YouTube link for the video. I am not on facebook 	4
992866	@Frankmusik i LOVE 3 little words! 	4
832477	awake ... smelling coffee ... shower and shave ... busy worship day ahead 	4
1356388	@elaineewing phew!!!  I am relieved...  was worried for awhile.  Usually its just hate e-mail back...  at least I know he didn't read it. 	4
909043	@Medi_Ready What's you're new cite/business about?? I'd love to hear about it  Doing the same myself actually 	4
1047690	@tommcfly Ahh you make me laugh with all your little angry brazilian fans yelling at you. D.w mostof us understand you cant come see us  x	4
1117411	@AashishBansal Thanks! 	4
1076870	Scene 3 is getting more laughs than normal tonight!  	4
1157242	@amcgb TWITTER oddly enough! Iwon't be naming and shaming!  cock like a canaries clit! I'm not always vile sorry!	4
1219620	@emolaren - You so wanted, I told you so 	4
1571053	@shanselman even more brilliant on ipod touch 	4
1531577	@DonnaNBC4 let's hope it's a storm 	4
1431561	Or text me, that works too. 	4
960893	relaxing today...hanging out with the family son is crunching school work! We are pushing-encouraging him...fun for us not him! 	4
1345206	@eddieizzard watching you in a movie right now  a friend showed me you and i cant get enough your great have a good day	4
1588344	@whatwhywho why thank you 	4
805435	@grooveey Hi, your Beta Tester for #easyFind here! 	4
840529	@mileycyrus hi miley!! how are u? When you come to Spain? I would be very excited that you answered. please replyy!! I love you so much 	4
879727	@HillTheSpill I meant it as one!! I love you guys 	4
900673	@darrenporter Hehe you're right, I'm not daft  May is a good month to be on a French contract!	4
1469575	I hardly ever get to say that 	4
1387309	@Bodyguard_Beats usually when you go deep at 5.30 am, you prefer the presence of a woman 	4
875953	man, do i enjoy good quality football: go barï¿½a! 	4
883115	@MandyPandy32  electric hedge trimmer 	4
1426728	Tanning at the beach in hawaii 	4
1188131	@maltepst Maybe, but its more fun to pretend i dont know 	4
979757	frosty but positive 	4
1470372	Eating frosted mini wheats 	4
1113041	@galaxydog hi love. hope exams went well. thanks for the thoughtfulness.  i can always count a card from you for every occasion 	4
1364038	Family reunion this weekend..I'm soo happy to get to see them all!! 	4
1213713	@janine_j9 I was just giving you a fact about diet sodas 	4
1584340	@drusixtynine Thanks for that 	4
1315614	At tomorrow's board game night we are going to going to play memoir 44 and maby some good rpg game 	4
1159235	Home! must tidy and nap maybe and later 	4
944631	Just finished my video shoot for Ford, very fun  hopefully it turns out ok!	4
1190337	Grocery Shopping 	4
1556009	@NickJDawg You became very well with the uniform of the Brazilian team ... that picture is of when you were in Brazil? 	4
1246856	wondering how twitter just might make sense when it comes to xbox live 	4
954189	@IamMaxatHotSpot actually i found a program that did! so i'm uploading it to youtube right now lol  it'll take a while to be processed	4
1449176	@owl_and_fox Congratulations! so glad to hear you've had a great weekend at the markets 	4
1084379	@jeorgina Good luck  voted again~	4
1249635	I just came back from Bookmans and got Black Beauty.. yay. 	4
1568863	@shannonpoole need company there? 	4
1570595	1 year &amp; 11 month anniversary with @Diatus today  &lt;333333333	4
1052400	@Eliz_Castro I'm not sure they represent my finest work  But it was fun to play  	4
1229635	@Chowayu Honey u don't need to loose weight ur fantastic the way u are 	4
1079295	@camntx Can't believe I wasn't following nra! Thanks for putting it out there for me. 	4
1445468	@cow_grrrl even if here it is just coming on Midnight 	4
1362824	@kellyjay7 i've been here a couple days now. Good luck with your move! 	4
1418461	Going home to a barbeque with the the gang....party at the lepards tonight!!! 	4
1431241	@kisscriss lol im watching Harpers Island 	4
1492292	@yelyahwilliams how about South?? 	4
1431069	@kungpowalexson hey alex i'm on my phone too! 	4
1487316	It's an awesome day when you wake up &amp; find your friends have your son for the rest of the day. Now what to do? 	4
1286226	@KatyPerry245 hey katy! thanks for following me... i appreciate it! 	4
1213887	@EceOlcay nadal and his stretched shorts 	4
1398837	Because i fell in love with the girl at the rock show. She said ''what?'' and i told her that i didnt know.  	4
1213656	@CDBlock oh no problem buddy.  I hope u at least told them to fuck off	4
1412547	@Helen_b We are fine, we didnt have counties  got Euros tomorrow, quietly confident 	4
1157438	is listening to agenes - release me (L)  and is contemplating doing some english coursework..	4
1223791	@Joebees Thanks!  Will do - - have a great one!  	4
937354	@LexiePixie LOL!! Then we shall tweet to our heart's content today, sweetie...    xx	4
1158059	@Chazro thanks for the blip, Shiny Toy Guns has some Great tunes...here is one back  ? http://blip.fm/~7d85e	4
871716	@mitchelmusso how are you? have you been to asia?  would you consider Asian tour?	4
1027758	@machroi  good thinking - you're like the cat whisperer 	4
1583141	@yourdeclared Clare!! Musta section mo? 	4
986063	@niamhvus No prob. We like to mix it up. 	4
1381653	@mrscrocker holy cow woman! I want to see it 	4
1286745	@TheRealTsai  Heyy muffin!	4
1530514	@pkerwood is 1 of the biggest rockstars I know. He's definitely 1 of my favourite people, for many reasons. Pls follow him 	4
869070	wait for some surprise 	4
1520991	@StephenJGilbert well, im sure they wont mind sharing... 	4
1147456	@mademann Suck up! 	4
1508365	I'm Beboing, Texting, MSN, and Emailing Ohh and Twittering What a LIFE! 	4
1350091	@zackmacauley follow Friday @zackmacauley 	4
1235002	@RebRob whoa, that's should be a sweet show , cool gift 	4
1090976	@TimelordTotty Have fun Lotti and enjoy the beautiful sunshine  Oh, and say 'Hello!' to the fourth Doctor when you'll buy Jelly Babies ;)	4
1505344	@GrizzlyCullen Yes, yes I do know that. Lol.  &lt;3	4
1219342	Watching L.A Ink y'all 	4
916389	i just realized im off tomorrow. goin to the beach! who wana come? 	4
1210923	@joek949 sure do  but after 12 and a half years I'm really sad to be leaving... still waiting for news on whether I've got something else	4
915445	just at home, not much going on, had a long day 	4
1112959	2morrow watching the German preview of #Hannah Montana - The Movie - 1 day before it starts official. Hope it's as great as the serie 	4
1187950	just relaxing! 	4
1015305	@dazjones Depends on how you look at it.. it's only 8am here so you have the whole day ahead of you 	4
1419337	@dianarowland Our new house is baby approved! http://twitpic.com/3qsy0  	4
1362644	Super excited to see the Hangover tonight. Some of reminds me of my bachelorette party.  Don't go to vegas too close to your wedding.	4
839560	@xsnation Lot many ppl excitement on the new flavor.. bunch of orders already.. u guys better be ready.. 	4
1078907	@chynnashley Hahahaha, I must be fun to follow 	4
1232557	@Careos why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress 	4
1281454	@djaspeth Yes. And people really love trance over hear. I'll talk to the rest of the @priveprods so we can talk and you could visit us 	4
1276183	@mileycyrus http://twitpic.com/336u5 - i liked.. adam. :/ but i liked her too!! 	4
1405952	@Iczey How are you this morning! 	4
1384667	@shx720 Indeed livin the dream 	4
1255589	excited to see Sara tonight! 	4
996856	@SaikOo National, dude, national epic fail day. You seemed unharmed tho, in your leather 	4
1552583	what a rainy evening. I guess it's time for guitar hero. weeeee! 	4
880192	Brave with this smart translation machine. No more fear of visiting Spanish website!  http://tinyurl.com/b55amn	4
1419639	@dougiemcfly I'm seeing you tomorrow here in Chile! I'm sure you'll going to be amazing  I'm going to throw you something for you to n ...	4
1561950	@GwenNitya Love the TUT messages. Spicy. Just like I like'em 	4
1597846	Just watching wwe smackdown. TNA is loads better!!!!! I love TNA 	4
911972	@JessicaCorban stellar! You 2 look great 	4
938004	Just downloaded twitterberry 	4
1140105	Ben and Jerrys with my best guy friend.  It has been a blessed day. 	4
877465	@shanedawson just wanted to say your fun as hell 	4
823481	@tshumbie naw, it's a show we haven't watched. i'll just catch it again later. now i'm watching the last 2 eps of American Chopper 	4
1376744	@justinlyon I totally see it 	4
1510118	@taylorswift13 Thank you sooo much for making music!  My friends make fun, but I don't care 	4
1376117	@EricsTXGal *big hugs* you too sweetie - hope T's party is fun tmrw!! 	4
1316494	@djrocko951 dude I payed like $15 one night for like 5 tacos and a horchata!! lol but it was bomb diggity!! try the red salsa!! 	4
814697	@Judi6o9 yeah i watched the one when the mother was having a baby and alf was going nuts. Some decent movies in movies section too 	4
1340883	@StaceyHaviO Happy Birthday Adam!!!   	4
1327148	@kensingt0n Thanks for the follow 	4
900255	Lots of other people are very polite tho and ask if they can approach 	4
1087035	Cup of tea time. 	4
1036817	so i wanna shower but at the same time, i dont have school tomorrow so i wanna stay up today 	4
1267355	@shawnaaaa  Goodnight and you too 	4
1211120	@podnosh indeed I too think the project is for that reason #whatisthepointofpr 	4
1367766	@bpinaud of course  , but i meant if this was a  &quot;fake&quot; one or whatver....know what i mean?	4
917234	@drkchna Lunch, yes. A date, nope. 	4
867912	Right, has a shower, and i'm ready. hannah's coming at half one  then its to town and to watch HM 	4
1347572	*dead!!!* GM babe  @AngeliqueBates boo bitch...BOO!!!	4
1176731	going to the cinema with amy in a minute  suuper excited	4
950175	God is SOOO good!!! ask me why! 	4
1403150	@michaelianblack I had a large haddock n chips with whole fried clams yesterday for lunch...  yum yum 	4
1089786	going out for tea tonight! gisepis 	4
865099	@naontiotami  good idea man. Once you do that you can help me understand it more than i already do. 	4
1138611	Eating in-n-out before go to Jeannine's! 	4
1511437	http://twitpic.com/7g8m8 - Me &amp; Harley, shes a cutie 	4
1584438	Just got the best handjob from David Baik. 	4
